fuente_suministro,date,sku,LT_meses,ingreso_usd_sin_recomendacion,ingreso_usd_con_recomendacion,tc
ito koyama - resortes,2024-07-01,t035,6.0,158.78733481920065,455.19035981504186,3.756425045317437
ito koyama - resortes,2024-08-01,t035,6.0,202.44696773674653,512.7078805268648,3.732000149037844
ito koyama - resortes,2024-09-01,t035,6.0,212.24899984316443,543.1449246220499,3.746999808933834
ito koyama - resortes,2024-10-01,t035,6.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,mi002,6.0,189.10640455970972,189.10640455970972,3.746999808933834
ito koyama - resortes,2024-07-01,mi002,6.0,236.88659490893602,236.88659490893602,3.756425045317437
ito koyama - resortes,2024-08-01,mi002,6.0,251.68344865897822,317.915935148183,3.732000149037844
ito koyama - resortes,2024-09-01,mi002,6.0,215.49334473083198,299.05198860605253,3.746999808933834
ito koyama - resortes,2024-10-01,mi002,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-61530,6.0,1095.3321971874632,1095.3321971874632,3.746999808933834
sakura filter,2024-07-01,a-61530,6.0,752.8074531606569,752.8074531606569,3.756425045317437
sakura filter,2024-08-01,a-61530,6.0,1244.064913450467,1244.064913450467,3.732000149037844
sakura filter,2024-09-01,a-61530,6.0,1332.8364681895948,1332.8364681895948,3.746999808933834
sakura filter,2024-10-01,a-61530,6.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,48520-12c20,6.0,974.2552854668572,410.43524252423674,3.746999808933834
ito koyama - amortiguadores,2024-07-01,48520-12c20,6.0,813.7927703793421,813.7927703793421,3.756425045317437
ito koyama - amortiguadores,2024-08-01,48520-12c20,6.0,588.4931301264646,588.4931301264646,3.732000149037844
ito koyama - amortiguadores,2024-09-01,48520-12c20,6.0,799.9982425378258,799.9982425378258,3.746999808933834
ito koyama - amortiguadores,2024-10-01,48520-12c20,6.0,,,3.715999990254402
ito koyama - trapecios,2024-06-01,t1084,6.0,192.49315403319827,310.9504795920895,3.746999808933834
ito koyama - trapecios,2024-07-01,t1084,6.0,265.86023532556806,265.86023532556806,3.756425045317437
ito koyama - trapecios,2024-08-01,t1084,6.0,289.90023415570516,289.90023415570516,3.732000149037844
ito koyama - trapecios,2024-09-01,t1084,6.0,273.93256535493595,273.93256535493595,3.746999808933834
ito koyama - trapecios,2024-10-01,t1084,6.0,,,3.715999990254402
valvoline,2024-06-01,rp1030100,2.0,1561.9183776229777,1561.9183776229777,3.746999808933834
valvoline,2024-07-01,rp1030100,2.0,1726.9390632212335,1726.9390632212335,3.756425045317437
valvoline,2024-08-01,rp1030100,2.0,1417.0446162793419,1417.0446162793419,3.732000149037844
valvoline,2024-09-01,rp1030100,2.0,1783.0333286720136,1834.7836363643412,3.746999808933834
valvoline,2024-10-01,rp1030100,2.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,332152,6.0,839.0354732205741,839.0354732205741,3.746999808933834
ito koyama - amortiguadores,2024-07-01,332152,6.0,477.0906747571561,477.0906747571561,3.756425045317437
ito koyama - amortiguadores,2024-08-01,332152,6.0,626.7187910971279,626.7187910971279,3.732000149037844
ito koyama - amortiguadores,2024-09-01,332152,6.0,725.5427522052307,725.5427522052307,3.746999808933834
ito koyama - amortiguadores,2024-10-01,332152,6.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,54651-2s000,6.0,296.5972393558806,257.241241204362,3.746999808933834
ito koyama - amortiguadores,2024-07-01,54651-2s000,6.0,295.85304798830947,295.85304798830947,3.756425045317437
ito koyama - amortiguadores,2024-08-01,54651-2s000,6.0,409.46031963303835,377.2827820196078,3.732000149037844
ito koyama - amortiguadores,2024-09-01,54651-2s000,6.0,444.8958590338209,444.8958590338209,3.746999808933834
ito koyama - amortiguadores,2024-10-01,54651-2s000,6.0,,,3.715999990254402
mann - brasil,2024-06-01,wk-820/18,4.0,1568.0971693397644,2066.0739731165813,3.746999808933834
mann - brasil,2024-07-01,wk-820/18,4.0,1410.9169946904103,1410.9169946904103,3.756425045317437
mann - brasil,2024-08-01,wk-820/18,4.0,1659.502352272279,2747.638315393957,3.732000149037844
mann - brasil,2024-09-01,wk-820/18,4.0,1769.406941079328,2511.07452117246,3.746999808933834
mann - brasil,2024-10-01,wk-820/18,4.0,,,3.715999990254402
ito koyama - direccion,2024-06-01,aty006,6.0,318.81882339935885,318.81882339935885,3.746999808933834
ito koyama - direccion,2024-07-01,aty006,6.0,242.45825526498282,242.45825526498282,3.756425045317437
ito koyama - direccion,2024-08-01,aty006,6.0,200.58499452702236,200.58499452702236,3.732000149037844
ito koyama - direccion,2024-09-01,aty006,6.0,136.51772072452962,136.51772072452962,3.746999808933834
ito koyama - direccion,2024-10-01,aty006,6.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,n017,6.0,453.9286613717983,453.9286613717983,3.746999808933834
ito koyama - resortes,2024-07-01,n017,6.0,345.6781658053594,345.6781658053594,3.756425045317437
ito koyama - resortes,2024-08-01,n017,6.0,318.5371073420287,318.5371073420287,3.732000149037844
ito koyama - resortes,2024-09-01,n017,6.0,414.88103458712754,414.88103458712754,3.746999808933834
ito koyama - resortes,2024-10-01,n017,6.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,t014,6.0,1770.8377928506286,1973.9858513378217,3.746999808933834
ito koyama - resortes,2024-07-01,t014,6.0,1659.3403708424808,1659.3403708424808,3.756425045317437
ito koyama - resortes,2024-08-01,t014,6.0,1362.3292680447428,1353.6529863480544,3.732000149037844
ito koyama - resortes,2024-09-01,t014,6.0,1376.040622583064,1376.040622583064,3.746999808933834
ito koyama - resortes,2024-10-01,t014,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-6207-s,6.0,715.4790941315805,753.4489529677727,3.746999808933834
sakura filter,2024-07-01,a-6207-s,6.0,578.9323841712946,578.9323841712946,3.756425045317437
sakura filter,2024-08-01,a-6207-s,6.0,723.3782084262743,723.3782084262743,3.732000149037844
sakura filter,2024-09-01,a-6207-s,6.0,755.50589660048,928.315820690891,3.746999808933834
sakura filter,2024-10-01,a-6207-s,6.0,,,3.715999990254402
narva,2024-06-01,48892,4.0,7064.991330610759,10901.783470810838,3.746999808933834
narva,2024-07-01,48892,4.0,7370.069478808051,11128.819366950887,3.756425045317437
narva,2024-08-01,48892,4.0,8436.702866068717,10901.226862468167,3.732000149037844
narva,2024-09-01,48892,4.0,9220.183189309413,9220.183189309413,3.746999808933834
narva,2024-10-01,48892,4.0,,,3.715999990254402
sakura filter,2024-06-01,c-6805,6.0,931.3947213892362,959.2047265151583,3.746999808933834
sakura filter,2024-07-01,c-6805,6.0,881.6568551096028,881.6568551096028,3.756425045317437
sakura filter,2024-08-01,c-6805,6.0,927.5044031794547,927.5044031794547,3.732000149037844
sakura filter,2024-09-01,c-6805,6.0,1035.9390268512934,1035.9390268512934,3.746999808933834
sakura filter,2024-10-01,c-6805,6.0,,,3.715999990254402
narva,2024-06-01,48005,4.0,3551.562764285597,4169.0829270709255,3.746999808933834
narva,2024-07-01,48005,4.0,3823.6184838769523,3823.6184838769523,3.756425045317437
narva,2024-08-01,48005,4.0,2813.0365158018612,2813.0365158018612,3.732000149037844
narva,2024-09-01,48005,4.0,2128.5208465801074,2128.5208465801074,3.746999808933834
narva,2024-10-01,48005,4.0,,,3.715999990254402
narva,2024-06-01,48991,4.0,3688.9382374842544,5002.200250028649,3.746999808933834
narva,2024-07-01,48991,4.0,3981.4162833061905,5155.234947238422,3.756425045317437
narva,2024-08-01,48991,4.0,4177.846720218594,6405.138903543592,3.732000149037844
narva,2024-09-01,48991,4.0,4692.329438079972,6286.309585060705,3.746999808933834
narva,2024-10-01,48991,4.0,,,3.715999990254402
sakura filter,2024-06-01,ef-1112,6.0,1743.4862948157208,1743.4862948157208,3.746999808933834
sakura filter,2024-07-01,ef-1112,6.0,1766.7335288893407,1892.0940558941168,3.756425045317437
sakura filter,2024-08-01,ef-1112,6.0,1845.6641147959601,2042.1327930897473,3.732000149037844
sakura filter,2024-09-01,ef-1112,6.0,1746.6814437982785,2135.4086822936024,3.746999808933834
sakura filter,2024-10-01,ef-1112,6.0,,,3.715999990254402
mann - brasil,2024-06-01,cf-300/1,4.0,347.446148651093,369.6235623947797,3.746999808933834
mann - brasil,2024-07-01,cf-300/1,4.0,335.51348819042306,335.51348819042306,3.756425045317437
mann - brasil,2024-08-01,cf-300/1,4.0,263.4874992702508,263.4874992702508,3.732000149037844
mann - brasil,2024-09-01,cf-300/1,4.0,312.94794949424687,354.83861989898855,3.746999808933834
mann - brasil,2024-10-01,cf-300/1,4.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,hy033,6.0,510.94101891947685,510.94101891947685,3.746999808933834
ito koyama - resortes,2024-07-01,hy033,6.0,479.3822447738176,479.3822447738176,3.756425045317437
ito koyama - resortes,2024-08-01,hy033,6.0,462.2030497991781,462.2030497991781,3.732000149037844
ito koyama - resortes,2024-09-01,hy033,6.0,338.9410719564846,338.9410719564846,3.746999808933834
ito koyama - resortes,2024-10-01,hy033,6.0,,,3.715999990254402
narva,2024-06-01,17916,4.0,6635.189752776122,7031.27115188881,3.746999808933834
narva,2024-07-01,17916,4.0,7771.233484203021,7771.233484203021,3.756425045317437
narva,2024-08-01,17916,4.0,8198.284126285027,8198.284126285027,3.732000149037844
narva,2024-09-01,17916,4.0,6444.378373347015,6444.378373347015,3.746999808933834
narva,2024-10-01,17916,4.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,48510-09k60ref,6.0,1199.5131656247722,1214.4139502909184,3.746999808933834
ito koyama - amortiguadores,2024-07-01,48510-09k60ref,6.0,1111.0389366491734,1111.0389366491734,3.756425045317437
ito koyama - amortiguadores,2024-08-01,48510-09k60ref,6.0,991.1446471621454,1095.8693645981455,3.732000149037844
ito koyama - amortiguadores,2024-09-01,48510-09k60ref,6.0,1136.1848307936507,823.4546936391185,3.746999808933834
ito koyama - amortiguadores,2024-10-01,48510-09k60ref,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-13530-s,6.0,679.2489110310115,742.1423287190681,3.746999808933834
sakura filter,2024-07-01,a-13530-s,6.0,585.5323784436134,585.5323784436134,3.756425045317437
sakura filter,2024-08-01,a-13530-s,6.0,509.3793385593006,509.3793385593006,3.732000149037844
sakura filter,2024-09-01,a-13530-s,6.0,599.5839152928065,599.5839152928065,3.746999808933834
sakura filter,2024-10-01,a-13530-s,6.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,41601-58m00,6.0,292.68304038586433,522.0832612288391,3.746999808933834
ito koyama - amortiguadores,2024-07-01,41601-58m00,6.0,130.19332586647553,490.0857106105065,3.756425045317437
ito koyama - amortiguadores,2024-08-01,41601-58m00,6.0,31.768582967116735,440.17206589225475,3.732000149037844
ito koyama - amortiguadores,2024-09-01,41601-58m00,6.0,261.04163061441955,344.10033126446206,3.746999808933834
ito koyama - amortiguadores,2024-10-01,41601-58m00,6.0,,,3.715999990254402
aisin - japon,2024-06-01,dt-628,6.0,201.5110629372588,201.5110629372588,3.746999808933834
aisin - japon,2024-07-01,dt-628,6.0,174.20472510953613,174.20472510953613,3.756425045317437
aisin - japon,2024-08-01,dt-628,6.0,215.8090415635528,215.8090415635528,3.732000149037844
aisin - japon,2024-09-01,dt-628,6.0,241.81327552471058,241.81327552471058,3.746999808933834
aisin - japon,2024-10-01,dt-628,6.0,,,3.715999990254402
sakura filter,2024-06-01,c-1121,6.0,500.54336206967315,680.5686781967974,3.746999808933834
sakura filter,2024-07-01,c-1121,6.0,528.407495699328,686.7477441235812,3.756425045317437
sakura filter,2024-08-01,c-1121,6.0,475.0764326372737,673.5338113096567,3.732000149037844
sakura filter,2024-09-01,c-1121,6.0,602.7198928445274,602.7198928445274,3.746999808933834
sakura filter,2024-10-01,c-1121,6.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,hy027,6.0,1362.012179766646,1362.012179766646,3.746999808933834
ito koyama - resortes,2024-07-01,hy027,6.0,1234.357479719621,1554.969812114328,3.756425045317437
ito koyama - resortes,2024-08-01,hy027,6.0,1266.6393026687801,1665.9937324911027,3.732000149037844
ito koyama - resortes,2024-09-01,hy027,6.0,1157.107692545115,2121.364102999378,3.746999808933834
ito koyama - resortes,2024-10-01,hy027,6.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,hy031,6.0,335.9937706363896,335.9937706363896,3.746999808933834
ito koyama - resortes,2024-07-01,hy031,6.0,299.6044400378703,299.6044400378703,3.756425045317437
ito koyama - resortes,2024-08-01,hy031,6.0,332.2329215244478,332.2329215244478,3.732000149037844
ito koyama - resortes,2024-09-01,hy031,6.0,315.6305118099417,315.6305118099417,3.746999808933834
ito koyama - resortes,2024-10-01,hy031,6.0,,,3.715999990254402
mann - brasil,2024-06-01,cf-1510/1,4.0,792.7674701071353,1028.7551592521183,3.746999808933834
mann - brasil,2024-07-01,cf-1510/1,4.0,842.8032300375608,842.8032300375608,3.756425045317437
mann - brasil,2024-08-01,cf-1510/1,4.0,738.3518451645724,738.3518451645724,3.732000149037844
mann - brasil,2024-09-01,cf-1510/1,4.0,923.1568566379143,923.1568566379143,3.746999808933834
mann - brasil,2024-10-01,cf-1510/1,4.0,,,3.715999990254402
wagner - pastillas,2024-06-01,zd1567,3.0,545.2990280501356,584.3813075947917,3.746999808933834
wagner - pastillas,2024-07-01,zd1567,3.0,559.7734648996089,654.8293362976558,3.756425045317437
wagner - pastillas,2024-08-01,zd1567,3.0,568.7524691675118,517.2301768116329,3.732000149037844
wagner - pastillas,2024-09-01,zd1567,3.0,555.8873586918858,476.914838214263,3.746999808933834
wagner - pastillas,2024-10-01,zd1567,3.0,,,3.715999990254402
narva,2024-06-01,17197,4.0,490.1724916079682,490.1724916079682,3.746999808933834
narva,2024-07-01,17197,4.0,559.3556001527592,559.3556001527592,3.756425045317437
narva,2024-08-01,17197,4.0,535.1967908099244,630.5783970928812,3.732000149037844
narva,2024-09-01,17197,4.0,482.47574992726874,628.0541211450683,3.746999808933834
narva,2024-10-01,17197,4.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,48510-8z205ref,6.0,2546.648841413333,2546.648841413333,3.746999808933834
ito koyama - amortiguadores,2024-07-01,48510-8z205ref,6.0,2221.4814449321234,2759.4186558125475,3.756425045317437
ito koyama - amortiguadores,2024-08-01,48510-8z205ref,6.0,1849.9810194161,1849.9810194161,3.732000149037844
ito koyama - amortiguadores,2024-09-01,48510-8z205ref,6.0,1607.8841704609672,1607.8841704609672,3.746999808933834
ito koyama - amortiguadores,2024-10-01,48510-8z205ref,6.0,,,3.715999990254402
ito koyama - palieres,2024-06-01,to-014f2,6.0,812.1446284445329,812.1446284445329,3.746999808933834
ito koyama - palieres,2024-07-01,to-014f2,6.0,1055.8696393332236,1055.8696393332236,3.756425045317437
ito koyama - palieres,2024-08-01,to-014f2,6.0,948.256302520078,1161.270399462994,3.732000149037844
ito koyama - palieres,2024-09-01,to-014f2,6.0,944.4603263371815,1156.6217039926353,3.746999808933834
ito koyama - palieres,2024-10-01,to-014f2,6.0,,,3.715999990254402
sakura filter,2024-06-01,eo-31110,6.0,304.9244473662105,304.9244473662105,3.746999808933834
sakura filter,2024-07-01,eo-31110,6.0,232.94156033627,232.94156033627,3.756425045317437
sakura filter,2024-08-01,eo-31110,6.0,324.81768303841636,324.81768303841636,3.732000149037844
sakura filter,2024-09-01,eo-31110,6.0,339.13548292437065,339.13548292437065,3.746999808933834
sakura filter,2024-10-01,eo-31110,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-14490,6.0,250.84385826112785,282.9210779876148,3.746999808933834
sakura filter,2024-07-01,a-14490,6.0,129.26680882341887,129.26680882341887,3.756425045317437
sakura filter,2024-08-01,a-14490,6.0,126.89220944860206,126.89220944860206,3.732000149037844
sakura filter,2024-09-01,a-14490,6.0,146.27212195278045,146.27212195278045,3.746999808933834
sakura filter,2024-10-01,a-14490,6.0,,,3.715999990254402
mann - brasil,2024-06-01,wk-940/24,4.0,808.0468470436683,810.4633352183828,3.746999808933834
mann - brasil,2024-07-01,wk-940/24,4.0,818.3816391966338,930.8782089351438,3.756425045317437
mann - brasil,2024-08-01,wk-940/24,4.0,936.9705462326211,936.9705462326211,3.732000149037844
mann - brasil,2024-09-01,wk-940/24,4.0,907.1936994416648,877.803179008456,3.746999808933834
mann - brasil,2024-10-01,wk-940/24,4.0,,,3.715999990254402
sakura filter,2024-06-01,a-1864,6.0,326.45785364680546,326.45785364680546,3.746999808933834
sakura filter,2024-07-01,a-1864,6.0,352.08655546171633,352.08655546171633,3.756425045317437
sakura filter,2024-08-01,a-1864,6.0,336.0889878328454,336.0889878328454,3.732000149037844
sakura filter,2024-09-01,a-1864,6.0,352.97219709020084,352.97219709020084,3.746999808933834
sakura filter,2024-10-01,a-1864,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-28690,6.0,182.41079560795788,230.38427702167152,3.746999808933834
sakura filter,2024-07-01,a-28690,6.0,200.31534952470872,251.50704995880096,3.756425045317437
sakura filter,2024-08-01,a-28690,6.0,197.14577169293605,197.14577169293605,3.732000149037844
sakura filter,2024-09-01,a-28690,6.0,172.36983438183177,172.36983438183177,3.746999808933834
sakura filter,2024-10-01,a-28690,6.0,,,3.715999990254402
valvoline - usa,2024-06-01,861800,3.0,461.23510897373643,461.23510897373643,3.746999808933834
valvoline - usa,2024-07-01,861800,3.0,1125.6570788732072,1090.2360145382631,3.756425045317437
valvoline - usa,2024-08-01,861800,3.0,1166.9840424369224,943.8645558025574,3.732000149037844
valvoline - usa,2024-09-01,861800,3.0,996.2678353832707,568.3404169552928,3.746999808933834
valvoline - usa,2024-10-01,861800,3.0,,,3.715999990254402
prestone - mexico,2024-06-01,af9050m,3.0,1539.6372227281774,1539.6372227281774,3.746999808933834
prestone - mexico,2024-07-01,af9050m,3.0,1641.1703862868894,1614.0064697246908,3.756425045317437
prestone - mexico,2024-08-01,af9050m,3.0,1419.5324151745042,1419.5324151745042,3.732000149037844
prestone - mexico,2024-09-01,af9050m,3.0,930.8264255055975,930.8264255055975,3.746999808933834
prestone - mexico,2024-10-01,af9050m,3.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,4106861j00,6.0,276.9195940473832,795.1548343360575,3.746999808933834
ito koyama - amortiguadores,2024-07-01,4106861j00,6.0,43.40675048424876,793.159713394,3.756425045317437
ito koyama - amortiguadores,2024-08-01,4106861j00,6.0,79.43788275518314,1167.7368765011922,3.732000149037844
ito koyama - amortiguadores,2024-09-01,4106861j00,6.0,561.7511764961201,886.1427009516265,3.746999808933834
ito koyama - amortiguadores,2024-10-01,4106861j00,6.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,41601-64j00,6.0,355.9592647986462,355.9592647986462,3.746999808933834
ito koyama - amortiguadores,2024-07-01,41601-64j00,6.0,367.309787923744,367.309787923744,3.756425045317437
ito koyama - amortiguadores,2024-08-01,41601-64j00,6.0,316.31063366891493,328.63442459108046,3.732000149037844
ito koyama - amortiguadores,2024-09-01,41601-64j00,6.0,233.21469073014748,233.21469073014748,3.746999808933834
ito koyama - amortiguadores,2024-10-01,41601-64j00,6.0,,,3.715999990254402
sakura filter,2024-06-01,fc-28011,6.0,1559.481413558534,1726.590187555315,3.746999808933834
sakura filter,2024-07-01,fc-28011,6.0,1312.847223674998,1616.5208861566184,3.756425045317437
sakura filter,2024-08-01,fc-28011,6.0,1546.4933351601242,1797.74637281551,3.732000149037844
sakura filter,2024-09-01,fc-28011,6.0,1597.8391424085514,1597.8391424085514,3.746999808933834
sakura filter,2024-10-01,fc-28011,6.0,,,3.715999990254402
sakura filter,2024-06-01,ca-1114,6.0,6047.3470732601745,6393.567183282519,3.746999808933834
sakura filter,2024-07-01,ca-1114,6.0,6399.054993511958,6365.935249786729,3.756425045317437
sakura filter,2024-08-01,ca-1114,6.0,6627.605260855027,6424.662189894149,3.732000149037844
sakura filter,2024-09-01,ca-1114,6.0,7417.518613051111,6377.960742175236,3.746999808933834
sakura filter,2024-10-01,ca-1114,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-28640,6.0,210.59068180851148,210.59068180851148,3.746999808933834
sakura filter,2024-07-01,a-28640,6.0,172.89077306374278,172.89077306374278,3.756425045317437
sakura filter,2024-08-01,a-28640,6.0,241.02087826513008,259.29321921663814,3.732000149037844
sakura filter,2024-09-01,a-28640,6.0,246.98907125689615,273.73728989304146,3.746999808933834
sakura filter,2024-10-01,a-28640,6.0,,,3.715999990254402
mann - brasil,2024-06-01,cf-1651,4.0,1058.4488122007212,1094.4202800815629,3.746999808933834
mann - brasil,2024-07-01,cf-1651,4.0,1105.9284857037621,1075.6070993026956,3.756425045317437
mann - brasil,2024-08-01,cf-1651,4.0,1371.4211009711569,1155.111709237249,3.732000149037844
mann - brasil,2024-09-01,cf-1651,4.0,860.3592300290783,860.3592300290783,3.746999808933834
mann - brasil,2024-10-01,cf-1651,4.0,,,3.715999990254402
ito koyama - palieres,2024-06-01,mi-014,6.0,118.66824184455785,404.8102357425918,3.746999808933834
ito koyama - palieres,2024-07-01,mi-014,6.0,170.97959907210017,401.3768222805069,3.756425045317437
ito koyama - palieres,2024-08-01,mi-014,6.0,225.05203197379427,556.9452312651018,3.732000149037844
ito koyama - palieres,2024-09-01,mi-014,6.0,290.07792450891924,551.3972949524664,3.746999808933834
ito koyama - palieres,2024-10-01,mi-014,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-7980,6.0,319.0660051998853,366.8303772357963,3.746999808933834
sakura filter,2024-07-01,a-7980,6.0,364.00418302035104,398.308242153159,3.756425045317437
sakura filter,2024-08-01,a-7980,6.0,360.6317269032946,360.6317269032946,3.732000149037844
sakura filter,2024-09-01,a-7980,6.0,328.61887960706747,377.9253574238122,3.746999808933834
sakura filter,2024-10-01,a-7980,6.0,,,3.715999990254402
ito koyama - trapecios,2024-06-01,t1069,6.0,260.76135048293855,345.66039482622085,3.746999808933834
ito koyama - trapecios,2024-07-01,t1069,6.0,77.124772194377,346.3053496571046,3.756425045317437
ito koyama - trapecios,2024-08-01,t1069,6.0,1.522147690959069,348.57182122962683,3.732000149037844
ito koyama - trapecios,2024-09-01,t1069,6.0,43.96557653491406,43.96557653491406,3.746999808933834
ito koyama - trapecios,2024-10-01,t1069,6.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,48520-52010,6.0,2132.160356319788,2132.160356319788,3.746999808933834
ito koyama - amortiguadores,2024-07-01,48520-52010,6.0,2126.8105582741405,2126.8105582741405,3.756425045317437
ito koyama - amortiguadores,2024-08-01,48520-52010,6.0,1863.8401583933598,1863.8401583933598,3.732000149037844
ito koyama - amortiguadores,2024-09-01,48520-52010,6.0,1090.7770162639845,1090.7770162639845,3.746999808933834
ito koyama - amortiguadores,2024-10-01,48520-52010,6.0,,,3.715999990254402
sakura filter,2024-06-01,c-5706,6.0,827.5638684092706,937.6074678235012,3.746999808933834
sakura filter,2024-07-01,c-5706,6.0,950.7018154995219,895.8975730448257,3.756425045317437
sakura filter,2024-08-01,c-5706,6.0,907.910717758103,770.6981379798293,3.732000149037844
sakura filter,2024-09-01,c-5706,6.0,904.2762494696805,635.4318651725811,3.746999808933834
sakura filter,2024-10-01,c-5706,6.0,,,3.715999990254402
sakura filter,2024-06-01,eo-11050,6.0,700.883567338353,733.2195595034423,3.746999808933834
sakura filter,2024-07-01,eo-11050,6.0,707.8356401468822,752.9038269727135,3.756425045317437
sakura filter,2024-08-01,eo-11050,6.0,595.8201378579591,694.6299871056534,3.732000149037844
sakura filter,2024-09-01,eo-11050,6.0,572.1730964132709,764.1402028835842,3.746999808933834
sakura filter,2024-10-01,eo-11050,6.0,,,3.715999990254402
sakura filter,2024-06-01,a-57270-s,6.0,2307.7605900342623,2307.7605900342623,3.746999808933834
sakura filter,2024-07-01,a-57270-s,6.0,2047.6827887559093,2730.2437183412126,3.756425045317437
sakura filter,2024-08-01,a-57270-s,6.0,1872.488350437191,3098.362018709021,3.732000149037844
sakura filter,2024-09-01,a-57270-s,6.0,2321.1778027670193,2710.2769720169827,3.746999808933834
sakura filter,2024-10-01,a-57270-s,6.0,,,3.715999990254402
sakura filter,2024-06-01,wc-7101,6.0,326.2793603310609,543.0834089720947,3.746999808933834
sakura filter,2024-07-01,wc-7101,6.0,376.849224203596,483.9086628977994,3.756425045317437
sakura filter,2024-08-01,wc-7101,6.0,355.6083720795959,443.5055579811476,3.732000149037844
sakura filter,2024-09-01,wc-7101,6.0,279.0547160726178,319.160900914052,3.746999808933834
sakura filter,2024-10-01,wc-7101,6.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,hy026,6.0,434.03938193601175,434.03938193601175,3.746999808933834
ito koyama - resortes,2024-07-01,hy026,6.0,334.92384393539385,334.92384393539385,3.756425045317437
ito koyama - resortes,2024-08-01,hy026,6.0,222.00310541347685,222.00310541347685,3.732000149037844
ito koyama - resortes,2024-09-01,hy026,6.0,151.50431256257014,151.50431256257014,3.746999808933834
ito koyama - resortes,2024-10-01,hy026,6.0,,,3.715999990254402
sakura filter,2024-06-01,as-1825,6.0,1279.6252146637269,1279.6252146637269,3.746999808933834
sakura filter,2024-07-01,as-1825,6.0,1336.3049272486,1336.3049272486,3.756425045317437
sakura filter,2024-08-01,as-1825,6.0,1525.8978176899054,1440.2766699599686,3.732000149037844
sakura filter,2024-09-01,as-1825,6.0,1247.7283984624314,1367.8105300437783,3.746999808933834
sakura filter,2024-10-01,as-1825,6.0,,,3.715999990254402
ito koyama - amortiguadores,2024-06-01,48510-52790,6.0,2143.891958195771,2143.891958195771,3.746999808933834
ito koyama - amortiguadores,2024-07-01,48510-52790,6.0,2138.5127244181426,2138.5127244181426,3.756425045317437
ito koyama - amortiguadores,2024-08-01,48510-52790,6.0,1867.4355635094234,1867.4355635094234,3.732000149037844
ito koyama - amortiguadores,2024-09-01,48510-52790,6.0,1131.612837819265,1131.612837819265,3.746999808933834
ito koyama - amortiguadores,2024-10-01,48510-52790,6.0,,,3.715999990254402
ishikawa - discos de freno,2024-06-01,bdd031,6.0,479.0198462311143,449.7699794605364,3.746999808933834
ishikawa - discos de freno,2024-07-01,bdd031,6.0,374.10551795293895,374.10551795293895,3.756425045317437
ishikawa - discos de freno,2024-08-01,bdd031,6.0,507.0429208208261,368.3903905274262,3.732000149037844
ishikawa - discos de freno,2024-09-01,bdd031,6.0,479.0198462311143,420.1671699665186,3.746999808933834
ishikawa - discos de freno,2024-10-01,bdd031,6.0,,,3.715999990254402
ito koyama - resortes,2024-06-01,k006,6.0,358.2303423978723,358.2303423978723,3.746999808933834
ito koyama - resortes,2024-07-01,k006,6.0,395.44686837809826,395.44686837809826,3.756425045317437
ito koyama - resortes,2024-08-01,k006,6.0,398.03495743450276,386.32363819800355,3.732000149037844
ito koyama - resortes,2024-09-01,k006,6.0,334.3483195713474,334.3483195713474,3.746999808933834
ito koyama - resortes,2024-10-01,k006,6.0,,,3.715999990254402
valvoline,2024-06-01,m25600100,2.0,842.7095531844108,899.3343057699248,3.746999808933834
valvoline,2024-07-01,m25600100,2.0,777.4674166003704,807.3700095465384,3.756425045317437
valvoline,2024-08-01,m25600100,2.0,601.9659409278298,601.9659409278298,3.732000149037844
valvoline,2024-09-01,m25600100,2.0,509.6227732696241,509.6227732696241,3.746999808933834
valvoline,2024-10-01,m25600100,2.0,,,3.715999990254402
mann - brasil,2024-06-01,pu-999/1x,4.0,1823.7401184169494,2828.6293799558093,3.746999808933834
mann - brasil,2024-07-01,pu-999/1x,4.0,2060.969616058741,2766.704095773262,3.756425045317437
mann - brasil,2024-08-01,pu-999/1x,4.0,2504.6322039074585,2704.1537523543243,3.732000149037844
mann - brasil,2024-09-01,pu-999/1x,4.0,2684.872430899759,2684.872430899759,3.746999808933834
mann - brasil,2024-10-01,pu-999/1x,4.0,,,3.715999990254402
